FECHA,JORNADA,LIGA,EQUIPO RIVAL,ARBITRO,EQUIPO,POSICION,JUGADOR,CONCEPTO,VALOR,CONCEPTO REAL,VALOR REAL,VALOR NUMERICO,DISTANCIA,FORMA,ZONA,PIE,MITAD,TECNICO
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,4,,,ZD3,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,ZO4,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO-PERFILADO,BUENO,JUEGO AEREO-PERFILADO,BUENO,1,,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,2,CORTA,CI,ZO2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,4,CORTA,CI,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,2,CORTA,CI,ZO3,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,CORTA,CI,ZO4,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,CORTA,CI,OZAG2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-LATERAL,BUENO,PELOTA PARADA-LATERAL,BUENO,4,,,ZO1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-TIRO LIBRE,BUENO,PELOTA PARADA-TIRO LIBRE,BUENO,1,,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,REMATES-PELOTA EN MOVIMIENTO,BUENO,REMATES-PELOTA EN MOVIMIENTO,BUENO,1,,EMPEINE,ZO3,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,DEFINICION-VOLEA,BUENO,DEFINICION-VOLEA,BUENO,1,,,OZAG1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,FALTA,NUMERICO,FALTA,NUMERICO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,INDIVIDUAL,BUENO,INDIVIDUAL,BUENO,1,,,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,ZO3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO-A LA CARRERA,BUENO,JUEGO AEREO-A LA CARRERA,BUENO,1,,,DZAG1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO-PERFILADO,BUENO,JUEGO AEREO-PERFILADO,BUENO,2,,,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO-PERFILADO,BUENO,JUEGO AEREO-PERFILADO,BUENO,1,,,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,4,CORTA,CI,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,2,CORTA,CI,ZO3,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-VERTICAL,BUENO,PASE-PL-VERTICAL,BUENO,1,CORTA,CI,ZD4,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-LATERAL,BUENO,PELOTA PARADA-LATERAL,BUENO,4,,,ZO1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-LATERAL,BUENO,PELOTA PARADA-LATERAL,BUENO,2,,,ZO4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-TIRO LIBRE,BUENO,PELOTA PARADA-TIRO LIBRE,BUENO,1,,,ZD4,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-TIRO LIBRE,BUENO,PELOTA PARADA-TIRO LIBRE,BUENO,1,,,ZD2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA-PERDIDA,NUMERICO,PELOTA-PERDIDA,NUMERICO,1,,,DZAG2,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Mediocampista,Aron Gunnarsson,REMATES-PELOTA EN MOVIMIENTO,BUENO,REMATES-PELOTA EN MOVIMIENTO,BUENO,1,,,ZO2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,3,,,ZD3,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,1,,,ZD4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,ESCALONAMIENTO,MALO,ESCALONAMIENTO,MALO,3,,,,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,2,,,ZD1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,ZD4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,DZAG1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,FACTOR DEFENSIVO-REMATES,BUENO,1,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,FACTOR DEFENSIVO-REMATES,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,2,,,ZD4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,1,,,ZO4,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,1,,,ZO2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,2,,,ZD3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,4,,,ZD1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,2,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,1,,,DZAG2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,PRESION-ALTO,BUENO,PRESION-ALTO,BUENO,6,,,,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,PRESION-BAJO,BUENO,PRESION-BAJO,BUENO,1,,,,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,PELOTA PARADA-LATERAL,BUENO,PELOTA PARADA-LATERAL,BUENO,2,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,PELOTA PARADA-LATERAL,BUENO,PELOTA PARADA-LATERAL,BUENO,1,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,2,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,2,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,2,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,1,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,ESCALONAMIENTO,MALO,ESCALONAMIENTO,MALO,4,,,,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,4,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,3,,,DZAG2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,3,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,2,,,DZAG1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,FACTOR DEFENSIVO-FILTRACIONES,BUENO,2,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,FACTOR DEFENSIVO-REMATES,BUENO,3,,,ZD2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,FACTOR DEFENSIVO-REMATES,BUENO,3,,,DZAG1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,FACTOR DEFENSIVO-REMATES,BUENO,1,,,DZAC1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,1,,,DZAG2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,1,,,DZAG2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,1,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,1,,,ZD4,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,1,,,ZD1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,1,,,DZAC2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,2,,,DZAC1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,1,,,ZD3,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,1,,,DZAG1,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,PRESION-ALTO,BUENO,PRESION-ALTO,BUENO,3,,,,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Equipo,,PRESION-BAJO,BUENO,PRESION-BAJO,BUENO,3,,,,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO-PERFILADO,BUENO,JUEGO AEREO-PERFILADO,BUENO,1,,,ZO2,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-VERTICAL,BUENO,PASE-PL-VERTICAL,BUENO,5,CORTA,CI,ZO1,H,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PROYECCION,BUENO,PROYECCION,BUENO,4,,,,,Segunda,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,FALTA,NUMERICO,FALTA,NUMERICO,1,,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-DESPEJE,BUENO,INTERCEPCION-DESPEJE,BUENO,2,,,ZD1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,ZO1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,ZD1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO-A LA CARRERA,MALO,JUEGO AEREO-A LA CARRERA,MALO,1,,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE- PL-ASOCIADO,BUENO,PASE- PL-ASOCIADO,BUENO,2,CORTA,CI,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,5,CORTA,CI,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,2,CORTA,CI,ZO2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,CORTA,CI,OZAG2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-VERTICAL,BUENO,PASE-PL-VERTICAL,BUENO,1,CORTA,CI,ZO2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-VERTICAL,BUENO,PASE-PL-VERTICAL,BUENO,1,CORTA,CI,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-CAMBIO DE FRENTE,BUENO,PASE-CAMBIO DE FRENTE,BUENO,1,LARGO,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,PASE-PL-OBLICUO,BUENO,1,LARGO,EMPEINE,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PELOTA PARADA-LATERAL,BUENO,PELOTA PARADA-LATERAL,BUENO,1,,,ZO1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,PROYECCION,BUENO,PROYECCION,BUENO,6,,,,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,QUITE-BARRIDA,BUENO,QUITE-BARRIDA,BUENO,1,,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,QUITE-PIE FIRME,BUENO,QUITE-PIE FIRME,BUENO,1,,,ZD1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,RECEPCION ESPALDA DEL RIVAL,BUENO,RECEPCION ESPALDA DEL RIVAL,BUENO,1,,,ZO1,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,RECEPCION COSTADO DEL RIVAL,BUENO,RECEPCION COSTADO DEL RIVAL,BUENO,2,,,ZO1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Birkir Saevarsson,RECEPCION CON GIRO PERFILADO,BUENO,RECEPCION CON GIRO PERFILADO,BUENO,1,,,ZO1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Ragnar Sidgurdsson,FALTA,NUMERICO,FALTA,NUMERICO,1,,,ZO3,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Ragnar Sidgurdsson,INTERCEPCION-DESPEJE,BUENO,INTERCEPCION-DESPEJE,BUENO,1,,,ZD2,H,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Ragnar Sidgurdsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,DZAC1,,Primera,H.Hallgrimmson
2-9-2017,Fecha 9,Eliminatorias,Finlandia,P.Kralovec,Islandia ,Defensor,Ragnar Sidgurdsson,INTERCEPCION-JUEGO AEREO,BUENO,INTERCEPCION-JUEGO AEREO,BUENO,1,,,ZD2,,Primera,H.Hallgrimmson
